dataset,seed,cohort,scope,feature,mean_abs_shap,rank,mean_signed_shap,positive_fraction,negative_fraction
stats19,2207,future,Slight,feature_junction_detail,0.074671210890814979,7,0.036890984549872795,0.59499999999999997,0.40500000000000003
stats19,2207,future,Slight,feature_junction_control,0.037950367632349276,16,0.0096629337066833215,0.36890000000000001,0.63109999999999999
stats19,2207,future,Slight,feature_second_road_class,0.087768024158020763,6,0.049468804009251709,0.76849999999999996,0.23150000000000001
stats19,2207,future,Slight,feature_pedestrian_crossing,0.050616386744266051,12,0.016072967855100727,0.67520000000000002,0.32479999999999998
stats19,2207,future,Slight,feature_light_conditions,0.061709823677978878,9,-0.013981561055798295,0.5635,0.4365
stats19,2207,future,Slight,feature_weather_conditions,0.061023417295990916,10,-0.00057162487534928011,0.20580000000000001,0.79420000000000002
stats19,2207,future,Slight,feature_road_surface_conditions,0.039867109587417487,15,0.027300156040489354,0.67559999999999998,0.32440000000000002
stats19,2207,future,Slight,feature_special_conditions_at_site,0.25529577898435335,1,0.25107874761986293,0.63260000000000005,0.3674
stats19,2207,future,Slight,feature_carriageway_hazards,0.014880931637541466,17,0.00028709987309091665,0.17699999999999999,0.82299999999999995
stats19,2207,future,Slight,feature_urban_or_rural_area,0.10168141404851813,3,-0.016600754309752191,0.66420000000000001,0.33579999999999999
stats19,2207,future,Slight,feature_trunk_road_flag,0.06532486873654654,8,-0.0032262928417882081,0.15079999999999999,0.84919999999999995
stats19,2207,future,Slight,feature_speed_limit,0.14620807058289287,2,0.013938378001037983,0.72609999999999997,0.27389999999999998
stats19,2207,future,Slight,feature_month,0.057512113458236536,11,0.0097140245232181666,0.54010000000000002,0.45989999999999998
stats19,2207,future,Slight,feature_hour,0.095771427014807869,4,0.011407359430136019,0.56759999999999999,0.43240000000000001
stats19,2207,future,Serious,feature_day_of_week,0.038430492155963052,7,-0.0001962170924982578,0.50509999999999999,0.49490000000000001
stats19,2207,future,Serious,feature_first_road_class,0.055549372547468771,3,0.0031239514980775907,0.4793,0.52070000000000005
stats19,2207,future,Serious,feature_road_type,0.022776619125392611,9,-0.0030471948210726708,0.57189999999999996,0.42809999999999998
stats19,2207,future,Serious,feature_junction_detail,0.04348401785566889,5,-0.012071102847115458,0.41980000000000001,0.58020000000000005
stats19,2207,future,Serious,feature_junction_control,0.030435017905478236,8,-0.0032605873159377977,0.46329999999999999,0.53669999999999995
stats19,2207,future,Serious,feature_second_road_class,0.022291558814463854,10,0.0033105988746905128,0.57989999999999997,0.42009999999999997
stats19,2207,future,Serious,feature_pedestrian_crossing,0.020281893398911038,12,0.0021128648470380208,0.46110000000000001,0.53890000000000005
stats19,2207,future,Serious,feature_light_conditions,0.021635910529691445,11,-0.0001214808572964821,0.40189999999999998,0.59809999999999997
stats19,2207,future,Serious,feature_weather_conditions,0.014883866048216817,15,0.001173586112647802,0.39639999999999997,0.60360000000000003
stats19,2207,future,Serious,feature_road_surface_conditions,0.015091605499281175,14,-0.0022529994355166365,0.31909999999999999,0.68089999999999995
stats19,2207,future,Serious,feature_special_conditions_at_site,0.014545644654626591,16,0.0012413356182634182,0.45350000000000001,0.54649999999999999
stats19,2207,future,Serious,feature_carriageway_hazards,0.018401383590545915,13,-0.00097665844280341203,0.1099,0.8901
stats19,2207,future,Serious,feature_urban_or_rural_area,0.010773696408424094,17,-0.0002912708749714449,0.4768,0.5232
stats19,2207,future,Serious,feature_trunk_road_flag,0.03997541393442211,6,-0.0016308744679360842,0.1933,0.80669999999999997
stats19,2207,future,Serious,feature_speed_limit,0.047593343096494621,4,-0.0053137522561008243,0.65500000000000003,0.34499999999999997
stats19,2207,future,Serious,feature_month,0.060943166018069317,2,-0.00083421280377984853,0.51870000000000005,0.48130000000000001
stats19,2207,future,Serious,feature_hour,0.063655831486628289,1,-0.00017719359533168767,0.4929,0.5071
stats19,2207,future,Fatal,feature_day_of_week,0.10403089756553129,13,0.00012000344780682135,0.49780000000000002,0.50219999999999998
stats19,2207,future,Fatal,feature_first_road_class,0.12854350123327407,12,-0.020119513941484451,0.4864,0.51359999999999995
stats19,2207,future,Fatal,feature_road_type,0.28460124041783635,3,0.00027148451741845428,0.74360000000000004,0.25640000000000002
stats19,2207,future,Fatal,feature_junction_detail,0.24762920405705599,7,-0.19336357232993867,0.38300000000000001,0.61699999999999999
stats19,2207,future,Fatal,feature_junction_control,0.23415939744100442,8,0.086424384733132575,0.89959999999999996,0.1004
stats19,2207,future,Fatal,feature_second_road_class,0.23165611404939468,9,-0.15204614210997541,0.27710000000000001,0.72289999999999999
stats19,2207,future,Fatal,feature_pedestrian_crossing,0.25794079778589674,5,-0.045220736456692445,0.79959999999999998,0.20039999999999999
stats19,2207,future,Fatal,feature_light_conditions,0.052546158810044277,17,0.026654699018814534,0.62280000000000002,0.37719999999999998
stats19,2207,future,Fatal,feature_weather_conditions,0.26362670175893921,4,0.01558937963698871,0.79330000000000001,0.20669999999999999
stats19,2207,future,Fatal,feature_road_surface_conditions,0.071160916920821465,16,-0.021599319393340751,0.60319999999999996,0.39679999999999999
stats19,2207,future,Fatal,feature_special_conditions_at_site,0.6392803327423755,1,-0.60926848363583341,0.37680000000000002,0.62319999999999998
stats19,2207,future,Fatal,feature_carriageway_hazards,0.092188601032688472,14,-0.0052685541744677857,0.92779999999999996,0.0722
stats19,2207,future,Fatal,feature_urban_or_rural_area,0.13605506405558415,11,0.016865298802527955,0.34289999999999998,0.65710000000000002
stats19,2207,future,Fatal,feature_trunk_road_flag,0.081711436007864638,15,0.029485120545784345,0.86539999999999995,0.1346
stats19,2207,future,Fatal,feature_speed_limit,0.53988892283307666,2,-0.1316037201661657,0.56669999999999998,0.43330000000000002
stats19,2207,future,Fatal,feature_month,0.1536830533746153,10,-0.018301591496650935,0.47320000000000001,0.52680000000000005
stats19,2207,future,Fatal,feature_hour,0.25185365380365865,6,-0.01973099806822786,0.46939999999999998,0.53059999999999996
stats19,3301,internal,overall,feature_day_of_week,0.063396275070732366,11,0.0010892534497816508,0.51990000000000003,0.48010000000000003
stats19,3301,internal,overall,feature_first_road_class,0.086450980395320023,8,-0.0072691967703883247,0.41649999999999998,0.58350000000000002
stats19,3301,internal,overall,feature_road_type,0.13991359630575359,2,0.0031998425052268404,0.8024,0.1976
stats19,3301,internal,overall,feature_junction_detail,0.083472264502125457,10,-0.0047181754627961354,0.75990000000000002,0.24010000000000001
stats19,3301,internal,overall,feature_junction_control,0.09949209744153463,7,0.0081312419148580894,0.87260000000000004,0.12740000000000001
stats19,3301,internal,overall,feature_second_road_class,0.13626526849800824,3,0.0017853545067124769,0.69730000000000003,0.30270000000000002
stats19,3301,internal,overall,feature_pedestrian_crossing,0.12399005548581225,6,-0.0012628403289916556,0.78749999999999998,0.21249999999999999
stats19,3301,internal,overall,feature_light_conditions,0.040074920452087964,15,0.00096219457981088364,0.55979999999999996,0.44019999999999998
stats19,3301,internal,overall,feature_weather_conditions,0.13060724158170681,4,0.0058573197799637522,0.80500000000000005,0.19500000000000001
stats19,3301,internal,overall,feature_road_surface_conditions,0.035228844092735204,16,-0.0033908706659247266,0.71750000000000003,0.28249999999999997
stats19,3301,internal,overall,feature_special_conditions_at_site,0.028475672887348698,17,-0.0022022959953298241,0.96509999999999996,0.0349
stats19,3301,internal,overall,feature_carriageway_hazards,0.042265102330778313,14,-0.0009377886057904748,0.93489999999999995,0.065100000000000005
stats19,3301,internal,overall,feature_urban_or_rural_area,0.061573047599960982,12,-0.00051046412556740291,0.374,0.626
stats19,3301,internal,overall,feature_trunk_road_flag,0.042758892953046433,13,0.0037664915797408129,0.69279999999999997,0.30719999999999997
stats19,3301,internal,overall,feature_speed_limit,0.19632509869688405,1,-0.0042260981953085508,0.81520000000000004,0.18479999999999999
stats19,3301,internal,overall,feature_month,0.084539549180882884,9,-0.00022222166686359815,0.48899999999999999,0.51100000000000001
stats19,3301,internal,overall,feature_hour,0.12976996167953248,5,-0.0014444643911405201,0.49859999999999999,0.50139999999999996
stats19,3301,internal,Slight,feature_day_of_week,0.043598691468349986,13,0.00064175702291774503,0.5585,0.4415
stats19,3301,internal,Slight,feature_first_road_class,0.060287711416339096,7,0.0045874621499611308,0.48299999999999998,0.51700000000000002
stats19,3301,internal,Slight,feature_road_type,0.10963619174597937,2,-0.0014870253182724892,0.26669999999999999,0.73329999999999995
stats19,3301,internal,Slight,feature_junction_detail,0.048873795297744875,11,0.017912699514911982,0.61960000000000004,0.38040000000000002
stats19,3301,internal,Slight,feature_junction_control,0.058573390907872912,8,-0.0051139726897527285,0.1525,0.84750000000000003
stats19,3301,internal,Slight,feature_second_road_class,0.10277778687875352,3,-0.025756700095617646,0.52729999999999999,0.47270000000000001
stats19,3301,internal,Slight,feature_pedestrian_crossing,0.042756479989152739,14,0.0077975465818194848,0.48499999999999999,0.51500000000000001
stats19,3301,internal,Slight,feature_light_conditions,0.052675197787698129,10,-0.0061515744631568661,0.60950000000000004,0.39050000000000001
stats19,3301,internal,Slight,feature_weather_conditions,0.074707278461097135,6,-0.0039169971914271729,0.19320000000000001,0.80679999999999996
stats19,3301,internal,Slight,feature_road_surface_conditions,0.027074108230553749,15,-0.00049609041760992074,0.42580000000000001,0.57420000000000004
stats19,3301,internal,Slight,feature_special_conditions_at_site,0.014765780044814667,17,0.0027484853000310687,0.0528,0.94720000000000004
stats19,3301,internal,Slight,feature_carriageway_hazards,0.021919044763108155,16,-0.0014410572771610126,0.052900000000000003,0.94710000000000005
stats19,3301,internal,Slight,feature_urban_or_rural_area,0.075116166542874507,5,-0.0077551346674171098,0.67259999999999998,0.32740000000000002
stats19,3301,internal,Slight,feature_trunk_road_flag,0.048209883098000034,12,-0.0058567550942075289,0.39950000000000002,0.60050000000000003
stats19,3301,internal,Slight,feature_speed_limit,0.15157228661262934,1,0.010999033204653591,0.71150000000000002,0.28849999999999998
stats19,3301,internal,Slight,feature_month,0.056191966248832853,9,0.0042837452178454156,0.52790000000000004,0.47210000000000002
stats19,3301,internal,Slight,feature_hour,0.082458833438875612,4,0.0046861716420726037,0.56059999999999999,0.43940000000000001
stats19,3301,internal,Serious,feature_day_of_week,0.039618942074572068,5,-0.00081498460399653187,0.49149999999999999,0.50849999999999995
stats19,3301,internal,Serious,feature_first_road_class,0.058708998277085742,2,0.00050532918483188038,0.45810000000000001,0.54190000000000005
stats19,3301,internal,Serious,feature_road_type,0.018054041504566732,13,-0.00040540413717424234,0.52229999999999999,0.47770000000000001
stats19,3301,internal,Serious,feature_junction_detail,0.031581464456905038,6,0.00055542890497957485,0.42309999999999998,0.57689999999999997
stats19,3301,internal,Serious,feature_junction_control,0.019722094704483911,11,-0.0024748315699532212,0.4708,0.5292
stats19,3301,internal,Serious,feature_second_road_class,0.016710327999383524,14,0.0067730295516158232,0.66139999999999999,0.33860000000000001
stats19,3301,internal,Serious,feature_pedestrian_crossing,0.019100177768008202,12,0.0015254245848685753,0.41110000000000002,0.58889999999999998
stats19,3301,internal,Serious,feature_light_conditions,0.024056006198220379,8,-0.0010668430141381347,0.3276,0.6724
stats19,3301,internal,Serious,feature_weather_conditions,0.020096276518324584,10,-0.0015105594715259117,0.36399999999999999,0.63600000000000001
stats19,3301,internal,Serious,feature_road_surface_conditions,0.011713088311667404,15,-0.0002749233388912015,0.42230000000000001,0.57769999999999999
stats19,3301,internal,Serious,feature_special_conditions_at_site,0.0026822505547725631,17,-0.0001498137083308677,0.21229999999999999,0.78769999999999996
stats19,3301,internal,Serious,feature_carriageway_hazards,0.021836729347740221,9,-0.00043363478786889422,0.057500000000000002,0.9425
stats19,3301,internal,Serious,feature_urban_or_rural_area,0.0092885376549250685,16,-0.0010081271079087947,0.4244,0.5756
stats19,3301,internal,Serious,feature_trunk_road_flag,0.028771488832859477,7,-4.2087186200299922e-05,0.25900000000000001,0.74099999999999999
stats19,3301,internal,Serious,feature_speed_limit,0.056470104236137533,4,-0.0047217299389475985,0.71479999999999999,0.28520000000000001
stats19,3301,internal,Serious,feature_month,0.057529317949045422,3,-7.9156562113201728e-05,0.52139999999999997,0.47860000000000003
stats19,3301,internal,Serious,feature_hour,0.063104081848568458,1,1.7469285160018355e-05,0.4985,0.50149999999999995
stats19,3301,internal,Fatal,feature_day_of_week,0.10697119166927493,11,0.0034409879304237402,0.51100000000000001,0.48899999999999999
stats19,3301,internal,Fatal,feature_first_road_class,0.14035623149253695,9,-0.026900381645957986,0.49609999999999999,0.50390000000000001
stats19,3301,internal,Fatal,feature_road_type,0.29205055566671528,4,0.011491956971127251,0.74139999999999995,0.2586
stats19,3301,internal,Fatal,feature_junction_detail,0.16996153375172735,8,-0.032622654808279972,0.71919999999999995,0.28079999999999999
stats19,3301,internal,Fatal,feature_junction_control,0.22018080671224702,7,0.031982530004280217,0.87280000000000002,0.12720000000000001
stats19,3301,internal,Fatal,feature_second_road_class,0.28930769061588774,5,0.024339734064139251,0.62380000000000002,0.37619999999999998
stats19,3301,internal,Fatal,feature_pedestrian_crossing,0.31011350870027343,2,-0.013111492153663022,0.79239999999999999,0.20760000000000001
stats19,3301,internal,Fatal,feature_light_conditions,0.043493557370344868,17,0.010105001216727652,0.57820000000000005,0.42180000000000001
stats19,3301,internal,Fatal,feature_weather_conditions,0.29701816976570106,3,0.022999516002844337,0.80189999999999995,0.1981
stats19,3301,internal,Fatal,feature_road_surface_conditions,0.0668993357359845,15,-0.0094015982412730577,0.80710000000000004,0.19289999999999999
stats19,3301,internal,Fatal,feature_special_conditions_at_site,0.06797898806245864,14,-0.009205559577689669,0.95620000000000005,0.043799999999999999
stats19,3301,internal,Fatal,feature_carriageway_hazards,0.0830395328814863,13,-0.00093867375234151678,0.94179999999999997,0.058200000000000002
stats19,3301,internal,Fatal,feature_urban_or_rural_area,0.10031443860208422,12,0.0072318693986236967,0.33229999999999998,0.66769999999999996
stats19,3301,internal,Fatal,feature_trunk_road_flag,0.051295306928279875,16,0.017198317019630267,0.82909999999999995,0.1709
stats19,3301,internal,Fatal,feature_speed_limit,0.38093290524188933,1,-0.018955597851631652,0.44450000000000001,0.55549999999999999
stats19,3301,internal,Fatal,feature_month,0.13989736334477101,10,-0.0048712536563230088,0.4839,0.5161
stats19,3301,internal,Fatal,feature_hour,0.2437469697511542,6,-0.0090370341006541823,0.49390000000000001,0.50609999999999999
stats19,3301,future,overall,feature_day_of_week,0.064966919669582332,13,0.0012735492548778488,0.51539999999999997,0.48459999999999998
stats19,3301,future,overall,feature_first_road_class,0.082074441286101391,11,-0.0071940091394047286,0.43169999999999997,0.56830000000000003
stats19,3301,future,overall,feature_road_type,0.13140120725271051,6,0.0036830283313144811,0.8004,0.1996
stats19,3301,future,overall,feature_junction_detail,0.15021716448461728,4,-0.058198037578493449,0.61929999999999996,0.38069999999999998
stats19,3301,future,overall,feature_junction_control,0.097589532005851465,9,0.013531015661564925,0.87390000000000001,0.12609999999999999
stats19,3301,future,overall,feature_second_road_class,0.17277065629366178,3,-0.062463556190676651,0.52080000000000004,0.47920000000000001
stats19,3301,future,overall,feature_pedestrian_crossing,0.12079225765064874,8,-0.0066402442179976677,0.78290000000000004,0.21709999999999999
stats19,3301,future,overall,feature_light_conditions,0.042404973279891366,15,0.0010289801496879466,0.59860000000000002,0.40139999999999998
stats19,3301,future,overall,feature_weather_conditions,0.12913422880740696,7,0.0075745254520825272,0.7944,0.2056
stats19,3301,future,overall,feature_road_surface_conditions,0.03591168061152971,17,-0.0050357873476352,0.69850000000000001,0.30149999999999999
stats19,3301,future,overall,feature_special_conditions_at_site,0.26626257113137219,1,-0.025294019940694246,0.51849999999999996,0.48149999999999998
stats19,3301,future,overall,feature_carriageway_hazards,0.042681418300206622,14,-0.0018682380332174162,0.92479999999999996,0.075200000000000003
stats19,3301,future,overall,feature_urban_or_rural_area,0.068708003157375172,12,-0.00025409084284854405,0.41720000000000002,0.58279999999999998
stats19,3301,future,overall,feature_trunk_road_flag,0.04180178050663174,16,0.0056133958196884519,0.60929999999999995,0.39069999999999999
stats19,3301,future,overall,feature_speed_limit,0.21508366923207931,2,-0.023370256611038757,0.76490000000000002,0.2351
stats19,3301,future,overall,feature_month,0.088865520720142255,10,0.0007232463304846752,0.498,0.502
stats19,3301,future,overall,feature_hour,0.13836787888037697,5,0.0012458369668139719,0.49619999999999997,0.50380000000000003
stats19,3301,future,Slight,feature_day_of_week,0.041285073026694104,15,0.00057917294858968714,0.55110000000000003,0.44890000000000002
stats19,3301,future,Slight,feature_first_road_class,0.050197581527281668,13,0.0041613898278657921,0.46989999999999998,0.53010000000000002
stats19,3301,future,Slight,feature_road_type,0.094964454536216131,4,0.0034368612729259629,0.27100000000000002,0.72899999999999998
stats19,3301,future,Slight,feature_junction_detail,0.08435601882257053,7,0.053419656399507381,0.62519999999999998,0.37480000000000002
stats19,3301,future,Slight,feature_junction_control,0.047582118088480042,14,0.0077823963249943149,0.2994,0.7006
stats19,3301,future,Slight,feature_second_road_class,0.11590688686031958,3,0.073208482370484121,0.81210000000000004,0.18790000000000001
stats19,3301,future,Slight,feature_pedestrian_crossing,0.06023334232915329,8,0.01565576913224162,0.69259999999999999,0.30740000000000001
stats19,3301,future,Slight,feature_light_conditions,0.057388618863611157,11,-0.0072387070092040087,0.63300000000000001,0.36699999999999999
stats19,3301,future,Slight,feature_weather_conditions,0.058558893526098624,9,0.0039163923976042693,0.22339999999999999,0.77659999999999996
stats19,3301,future,Slight,feature_road_surface_conditions,0.0251855294484006,16,0.0021691423552172386,0.43480000000000002,0.56520000000000004
stats19,3301,future,Slight,feature_special_conditions_at_site,0.32923458639565784,1,0.32469738291048872,0.628,0.372
stats19,3301,future,Slight,feature_carriageway_hazards,0.018384213375165062,17,0.00086445457192336659,0.13139999999999999,0.86860000000000004
stats19,3301,future,Slight,feature_urban_or_rural_area,0.087760648687469633,6,-0.009821983030886286,0.66659999999999997,0.33339999999999997
stats19,3301,future,Slight,feature_trunk_road_flag,0.050352488750806529,12,-0.00036923315853994859,0.34189999999999998,0.65810000000000002
stats19,3301,future,Slight,feature_speed_limit,0.15241760860328149,2,0.01676211334642147,0.72419999999999995,0.27579999999999999
stats19,3301,future,Slight,feature_month,0.057697747014825759,10,0.008405333144913164,0.54510000000000003,0.45490000000000003
stats19,3301,future,Slight,feature_hour,0.092827337438767671,5,0.0040795261357084766,0.55479999999999996,0.44519999999999998
stats19,3301,future,Serious,feature_day_of_week,0.039479721410618007,6,0.00091837723534910311,0.49940000000000001,0.50060000000000004
stats19,3301,future,Serious,feature_first_road_class,0.060027205626718899,2,0.0017410554578748342,0.47220000000000001,0.52780000000000005
stats19,3301,future,Serious,feature_road_type,0.017435660170363458,15,-0.00086335752887267052,0.50649999999999995,0.49349999999999999
stats19,3301,future,Serious,feature_junction_detail,0.04457573666686248,5,-0.01180921990793961,0.4244,0.5756
stats19,3301,future,Serious,feature_junction_control,0.024059861640914004,11,-0.0046384961507015977,0.45540000000000003,0.54459999999999997
stats19,3301,future,Serious,feature_second_road_class,0.024998361262855765,9,0.0016039753186295076,0.5796,0.4204
stats19,3301,future,Serious,feature_pedestrian_crossing,0.019249704894837755,14,0.0014699197644166035,0.4254,0.5746
stats19,3301,future,Serious,feature_light_conditions,0.02485592675972895,10,0.00027046170559612699,0.33069999999999999,0.66930000000000001
stats19,3301,future,Serious,feature_weather_conditions,0.02001447636428615,13,-0.00014137945956630026,0.38569999999999999,0.61429999999999996
stats19,3301,future,Serious,feature_road_surface_conditions,0.011998176243415669,16,-0.00052069375391655345,0.40550000000000003,0.59450000000000003
stats19,3301,future,Serious,feature_special_conditions_at_site,0.026096140571861253,8,0.019868623421378174,0.56989999999999996,0.43009999999999998
stats19,3301,future,Serious,feature_carriageway_hazards,0.02204292842228411,12,0.00046795071304441541,0.073300000000000004,0.92669999999999997
stats19,3301,future,Serious,feature_urban_or_rural_area,0.0095297104259265408,17,-0.00017265261602599001,0.50249999999999995,0.4975
stats19,3301,future,Serious,feature_trunk_road_flag,0.027443711631327587,7,-0.001342256666091357,0.24809999999999999,0.75190000000000001
stats19,3301,future,Serious,feature_speed_limit,0.051670462142650163,4,-0.0051213054357799239,0.67179999999999995,0.32819999999999999
stats19,3301,future,Serious,feature_month,0.059134213523796691,3,-0.00061689926672988272,0.5212,0.4788
stats19,3301,future,Serious,feature_hour,0.06526118058347008,1,0.00015007753072222147,0.5091,0.4909
stats19,3301,future,Fatal,feature_day_of_week,0.11413596457143478,12,0.0023230975806947567,0.50849999999999995,0.49149999999999999
stats19,3301,future,Fatal,feature_first_road_class,0.13599853670430292,11,-0.02748447270395481,0.48609999999999998,0.51390000000000002
stats19,3301,future,Fatal,feature_road_type,0.28180350705155133,7,0.0084755812498901514,0.75149999999999995,0.2485
stats19,3301,future,Fatal,feature_junction_detail,0.32171973796441705,4,-0.21620454922704807,0.47849999999999998,0.52149999999999996
stats19,3301,future,Fatal,feature_junction_control,0.22112661628816058,9,0.037449146810402054,0.87360000000000004,0.12640000000000001
stats19,3301,future,Fatal,feature_second_road_class,0.37740672075781106,3,-0.26220312626114356,0.36899999999999999,0.63100000000000001
stats19,3301,future,Fatal,feature_pedestrian_crossing,0.28289372572795352,6,-0.037046421550651222,0.7994,0.2006
stats19,3301,future,Fatal,feature_light_conditions,0.044970374216334777,17,0.010055185752671723,0.58130000000000004,0.41870000000000002
stats19,3301,future,Fatal,feature_weather_conditions,0.30882931653183698,5,0.018948563418209614,0.79269999999999996,0.20730000000000001
stats19,3301,future,Fatal,feature_road_surface_conditions,0.070551336142773174,15,-0.016755810644206285,0.7823,0.2177
stats19,3301,future,Fatal,feature_special_conditions_at_site,0.44345698642659692,1,-0.42044806615394953,0.37730000000000002,0.62270000000000003
stats19,3301,future,Fatal,feature_carriageway_hazards,0.087617113103171329,14,-0.0069371193846200297,0.92579999999999996,0.074200000000000002
stats19,3301,future,Fatal,feature_urban_or_rural_area,0.10883365035872923,13,0.0092323631183666467,0.33860000000000001,0.66139999999999999
stats19,3301,future,Fatal,feature_trunk_road_flag,0.047609141137760637,16,0.018551677283696662,0.81699999999999995,0.183
stats19,3301,future,Fatal,feature_speed_limit,0.44116293695030545,2,-0.081751577743757825,0.43269999999999997,0.56730000000000003
stats19,3301,future,Fatal,feature_month,0.14976460162180497,10,-0.0056186948867292565,0.4803,0.51970000000000005
stats19,3301,future,Fatal,feature_hour,0.25701511861889237,8,-0.00049209276598878267,0.49380000000000002,0.50619999999999998
stats19,4409,internal,overall,feature_day_of_week,0.064703689393208252,12,-7.3773478426694542e-05,0.4869,0.5131
stats19,4409,internal,overall,feature_first_road_class,0.069884808821814165,9,-0.0044658874931572095,0.43070000000000003,0.56930000000000003
stats19,4409,internal,overall,feature_road_type,0.13005530050984218,5,0.0035388943393208343,0.81730000000000003,0.1827
stats19,4409,internal,overall,feature_junction_detail,0.06487696170659446,11,-0.00018995471577810168,0.75539999999999996,0.24460000000000001
stats19,4409,internal,overall,feature_junction_control,0.11775954897145775,7,0.025489693008895278,0.84799999999999998,0.152
stats19,4409,internal,overall,feature_second_road_class,0.13181646849016854,4,-0.020575583452854131,0.53549999999999998,0.46450000000000002
stats19,4409,internal,overall,feature_pedestrian_crossing,0.14072451977930209,2,-0.0073936262707587986,0.77880000000000005,0.22120000000000001
stats19,4409,internal,overall,feature_light_conditions,0.047148625842326548,14,0.0011106290442492392,0.67300000000000004,0.32700000000000001
stats19,4409,internal,overall,feature_weather_conditions,0.12616794260767403,6,0.0022000696767466707,0.80130000000000001,0.19869999999999999
stats19,4409,internal,overall,feature_road_surface_conditions,0.038152731649929113,15,-0.0031185446461188919,0.56440000000000001,0.43559999999999999
stats19,4409,internal,overall,feature_special_conditions_at_site,0.027095869455578424,17,-0.00038065620464053764,0.96040000000000003,0.039600000000000003
stats19,4409,internal,overall,feature_carriageway_hazards,0.036570054133301895,16,0.00029737126764795777,0.9375,0.0625
stats19,4409,internal,overall,feature_urban_or_rural_area,0.068808286456245621,10,-0.0035141550085459952,0.31990000000000002,0.68010000000000004
stats19,4409,internal,overall,feature_trunk_road_flag,0.048121338328168554,13,0.0040968449753129394,0.52980000000000005,0.47020000000000001
stats19,4409,internal,overall,feature_speed_limit,0.19633252108888655,1,-0.0032500009676123369,0.82730000000000004,0.17269999999999999
stats19,4409,internal,overall,feature_month,0.081804909784313498,8,0.00033497030410073041,0.49259999999999998,0.50739999999999996
stats19,4409,internal,overall,feature_hour,0.13190361620756666,3,0.0015030805902570678,0.48880000000000001,0.51119999999999999
stats19,4409,internal,Slight,feature_day_of_week,0.044925845136298145,12,-0.00026953667149487377,0.53990000000000005,0.46010000000000001
stats19,4409,internal,Slight,feature_first_road_class,0.050054984818913552,10,0.001302054009206182,0.4536,0.5464
stats19,4409,internal,Slight,feature_road_type,0.095998901816024232,3,-0.0015891944715044793,0.25619999999999998,0.74380000000000002
stats19,4409,internal,Slight,feature_junction_detail,0.048661032915759531,11,0.014385502659743062,0.60040000000000004,0.39960000000000001
stats19,4409,internal,Slight,feature_junction_control,0.044191956474990808,13,0.0093772163356367517,0.24160000000000001,0.75839999999999996
stats19,4409,internal,Slight,feature_second_road_class,0.10411564650385763,2,-0.024781580655476632,0.53110000000000002,0.46889999999999998
stats19,4409,internal,Slight,feature_pedestrian_crossing,0.041450769118573622,14,0.00045714422413164221,0.3901,0.6099
stats19,4409,internal,Slight,feature_light_conditions,0.057178289320283987,7,-0.002578715197368383,0.70320000000000005,0.29680000000000001
stats19,4409,internal,Slight,feature_weather_conditions,0.07604567951565927,6,-0.0035515292888916436,0.1913,0.80869999999999997
stats19,4409,internal,Slight,feature_road_surface_conditions,0.026612654526942885,15,0.0024823500883499714,0.38919999999999999,0.61080000000000001
stats19,4409,internal,Slight,feature_special_conditions_at_site,0.016308344062081672,17,0.002516634813720252,0.049799999999999997,0.95020000000000004
stats19,4409,internal,Slight,feature_carriageway_hazards,0.017417702770055457,16,-0.001035525356340483,0.076600000000000001,0.9234
stats19,4409,internal,Slight,feature_urban_or_rural_area,0.085408223006687711,4,-0.01022683987734057,0.67290000000000005,0.3271
stats19,4409,internal,Slight,feature_trunk_road_flag,0.056661701589139031,8,-0.0043173528415273695,0.30759999999999998,0.69240000000000002
stats19,4409,internal,Slight,feature_speed_limit,0.1437002725143314,1,0.013320482777365236,0.70389999999999997,0.29609999999999997
stats19,4409,internal,Slight,feature_month,0.051312281820410456,9,0.0019152519146607464,0.49819999999999998,0.50180000000000002
stats19,4409,internal,Slight,feature_hour,0.080164767817310328,5,-0.0016745265057438452,0.52190000000000003,0.47810000000000002
stats19,4409,internal,Serious,feature_day_of_week,0.041807684927240844,7,-0.0010218531228751665,0.48699999999999999,0.51300000000000001
stats19,4409,internal,Serious,feature_first_road_class,0.051153767951116966,6,0.00024669859146564334,0.46150000000000002,0.53849999999999998
stats19,4409,internal,Serious,feature_road_type,0.025988660848562779,10,-0.0008667343727964933,0.6472,0.3528
stats19,4409,internal,Serious,feature_junction_detail,0.024581129861999469,11,0.002196506445979074,0.4365,0.5635
stats19,4409,internal,Serious,feature_junction_control,0.059632200211693041,3,0.042477882946651314,0.84970000000000001,0.15029999999999999
stats19,4409,internal,Serious,feature_second_road_class,0.05529981777280249,5,-0.041158450131299193,0.37040000000000001,0.62960000000000005
stats19,4409,internal,Serious,feature_pedestrian_crossing,0.020425259544634821,12,0.00030357196140086027,0.38550000000000001,0.61450000000000005
stats19,4409,internal,Serious,feature_light_conditions,0.027654567482062645,9,-0.0017742735949489181,0.29909999999999998,0.70089999999999997
stats19,4409,internal,Serious,feature_weather_conditions,0.019165994355792176,14,0.00076880160262643709,0.47920000000000001,0.52080000000000004
stats19,4409,internal,Serious,feature_road_surface_conditions,0.018165540049933943,15,-0.0027022777751843402,0.34939999999999999,0.65059999999999996
